SLAFactKey,IncidentKey,SLAKey,AcknowledgeTargetMinutes,AcknowledgeActualMinutes,AcknowledgeMet,ContainTargetMinutes,ContainActualMinutes,ContainMet,ResolveTargetMinutes,ResolveActualMinutes,ResolveMet,OverallMet
2447,2447,1,240,38.0,True,1440,106.0,True,4320,1383.0,True,True
2448,2448,3,60,66.0,False,360,99.0,True,1440,194.0,True,False
2449,2449,1,240,11.0,True,1440,68.0,True,4320,188.0,True,True
2450,2450,4,30,3.0,True,180,90.0,True,720,113.0,True,True
2451,2451,2,120,11.0,True,720,48.0,True,2880,59.0,True,True
2452,2452,1,240,11.0,True,1440,102.0,True,4320,272.0,True,True
2453,2453,1,240,55.0,True,1440,109.0,True,4320,312.0,True,True
2454,2454,2,120,50.0,True,720,144.0,True,2880,579.0,True,True
2455,2455,3,60,14.0,True,360,107.0,True,1440,127.0,True,True
2456,2456,4,30,22.0,True,180,89.0,True,720,230.0,True,True
2457,2457,1,240,47.0,True,1440,204.0,True,4320,428.0,True,True
2458,2458,1,240,17.0,True,1440,115.0,True,4320,340.0,True,True
2459,2459,2,120,15.0,True,720,102.0,True,2880,491.0,True,True
2460,2460,1,240,26.0,True,1440,561.0,True,4320,751.0,True,True
2461,2461,3,60,33.0,True,360,,False,1440,,False,False
2462,2462,2,120,,False,720,,False,2880,,False,False
2463,2463,1,240,21.0,True,1440,369.0,True,4320,416.0,True,True
2464,2464,1,240,21.0,True,1440,155.0,True,4320,628.0,True,True
2465,2465,2,120,36.0,True,720,186.0,True,2880,827.0,True,True
2466,2466,1,240,19.0,True,1440,136.0,True,4320,166.0,True,True
2467,2467,1,240,5.0,True,1440,41.0,True,4320,198.0,True,True
2468,2468,2,120,116.0,True,720,,False,2880,,False,False
2469,2469,1,240,13.0,True,1440,166.0,True,4320,287.0,True,True
2470,2470,2,120,34.0,True,720,583.0,True,2880,1054.0,True,True
2471,2471,4,30,20.0,True,180,84.0,True,720,99.0,True,True
2472,2472,1,240,15.0,True,1440,88.0,True,4320,185.0,True,True
2473,2473,3,60,12.0,True,360,52.0,True,1440,63.0,True,True
2474,2474,1,240,16.0,True,1440,172.0,True,4320,317.0,True,True
2475,2475,1,240,63.0,True,1440,486.0,True,4320,547.0,True,True
2476,2476,2,120,28.0,True,720,112.0,True,2880,469.0,True,True
2477,2477,1,240,32.0,True,1440,,False,4320,,False,False
2478,2478,1,240,37.0,True,1440,314.0,True,4320,383.0,True,True
2479,2479,1,240,16.0,True,1440,81.0,True,4320,189.0,True,True
2480,2480,1,240,8.0,True,1440,57.0,True,4320,378.0,True,True
2481,2481,2,120,11.0,True,720,129.0,True,2880,1216.0,True,True
2482,2482,2,120,24.0,True,720,54.0,True,2880,306.0,True,True
2483,2483,3,60,20.0,True,360,117.0,True,1440,165.0,True,True
2484,2484,3,60,6.0,True,360,113.0,True,1440,756.0,True,True
2485,2485,3,60,15.0,True,360,241.0,True,1440,324.0,True,True
2486,2486,3,60,37.0,True,360,93.0,True,1440,1216.0,True,True
2487,2487,1,240,14.0,True,1440,86.0,True,4320,177.0,True,True
2488,2488,4,30,9.0,True,180,,False,720,,False,False
2489,2489,2,120,20.0,True,720,58.0,True,2880,225.0,True,True
2490,2490,1,240,31.0,True,1440,321.0,True,4320,656.0,True,True
2491,2491,1,240,44.0,True,1440,211.0,True,4320,305.0,True,True
2492,2492,4,30,12.0,True,180,60.0,True,720,164.0,True,True
2493,2493,1,240,38.0,True,1440,210.0,True,4320,344.0,True,True
2494,2494,3,60,13.0,True,360,68.0,True,1440,186.0,True,True
2495,2495,1,240,21.0,True,1440,,False,4320,,False,False
2496,2496,2,120,23.0,True,720,100.0,True,2880,252.0,True,True
2497,2497,1,240,58.0,True,1440,335.0,True,4320,798.0,True,True
2498,2498,1,240,30.0,True,1440,246.0,True,4320,630.0,True,True
2499,2499,1,240,31.0,True,1440,176.0,True,4320,616.0,True,True
2500,2500,1,240,48.0,True,1440,185.0,True,4320,1424.0,True,True
2501,2501,3,60,27.0,True,360,131.0,True,1440,363.0,True,True
2502,2502,2,120,18.0,True,720,151.0,True,2880,375.0,True,True
2503,2503,1,240,126.0,True,1440,212.0,True,4320,361.0,True,True
2504,2504,1,240,13.0,True,1440,171.0,True,4320,327.0,True,True
2505,2505,1,240,6.0,True,1440,161.0,True,4320,507.0,True,True
2506,2506,1,240,7.0,True,1440,178.0,True,4320,355.0,True,True
2507,2507,3,60,7.0,True,360,,False,1440,,False,False
2508,2508,1,240,15.0,True,1440,178.0,True,4320,342.0,True,True
2509,2509,2,120,13.0,True,720,90.0,True,2880,501.0,True,True
2510,2510,1,240,51.0,True,1440,138.0,True,4320,731.0,True,True
2511,2511,1,240,21.0,True,1440,273.0,True,4320,394.0,True,True
2512,2512,2,120,14.0,True,720,253.0,True,2880,314.0,True,True
2513,2513,5,15,41.0,False,60,221.0,False,240,328.0,False,False
2514,2514,1,240,23.0,True,1440,110.0,True,4320,927.0,True,True
2515,2515,1,240,19.0,True,1440,119.0,True,4320,276.0,True,True
2516,2516,4,30,18.0,True,180,77.0,True,720,606.0,True,True
2517,2517,3,60,56.0,True,360,106.0,True,1440,140.0,True,True
2518,2518,2,120,13.0,True,720,251.0,True,2880,379.0,True,True
2519,2519,2,120,48.0,True,720,98.0,True,2880,172.0,True,True
2520,2520,2,120,14.0,True,720,108.0,True,2880,217.0,True,True
2521,2521,4,30,23.0,True,180,101.0,True,720,125.0,True,True
2522,2522,2,120,14.0,True,720,165.0,True,2880,289.0,True,True
2523,2523,2,120,17.0,True,720,82.0,True,2880,723.0,True,True
2524,2524,1,240,4.0,True,1440,172.0,True,4320,292.0,True,True
2525,2525,1,240,24.0,True,1440,218.0,True,4320,316.0,True,True
2526,2526,2,120,8.0,True,720,77.0,True,2880,156.0,True,True
2527,2527,2,120,9.0,True,720,98.0,True,2880,134.0,True,True
2528,2528,2,120,15.0,True,720,52.0,True,2880,590.0,True,True
2529,2529,1,240,48.0,True,1440,251.0,True,4320,300.0,True,True
2530,2530,2,120,26.0,True,720,175.0,True,2880,286.0,True,True
2531,2531,1,240,27.0,True,1440,297.0,True,4320,402.0,True,True
2532,2532,3,60,26.0,True,360,252.0,True,1440,426.0,True,True
2533,2533,1,240,40.0,True,1440,122.0,True,4320,222.0,True,True
2534,2534,3,60,99.0,False,360,178.0,True,1440,377.0,True,False
2535,2535,2,120,41.0,True,720,166.0,True,2880,193.0,True,True
2536,2536,1,240,33.0,True,1440,167.0,True,4320,466.0,True,True
2537,2537,2,120,10.0,True,720,164.0,True,2880,220.0,True,True
2538,2538,1,240,22.0,True,1440,223.0,True,4320,635.0,True,True
2539,2539,1,240,38.0,True,1440,226.0,True,4320,446.0,True,True
2540,2540,2,120,37.0,True,720,265.0,True,2880,437.0,True,True
2541,2541,3,60,4.0,True,360,26.0,True,1440,152.0,True,True
2542,2542,2,120,24.0,True,720,107.0,True,2880,325.0,True,True
2543,2543,1,240,44.0,True,1440,100.0,True,4320,867.0,True,True
2544,2544,2,120,72.0,True,720,128.0,True,2880,199.0,True,True
2545,2545,1,240,14.0,True,1440,85.0,True,4320,230.0,True,True
2546,2546,4,30,13.0,True,180,54.0,True,720,528.0,True,True
2547,2547,3,60,40.0,True,360,233.0,True,1440,297.0,True,True
2548,2548,1,240,16.0,True,1440,435.0,True,4320,1092.0,True,True
2549,2549,5,15,9.0,True,60,130.0,False,240,191.0,True,False
2550,2550,2,120,28.0,True,720,169.0,True,2880,251.0,True,True
2551,2551,2,120,10.0,True,720,52.0,True,2880,422.0,True,True
2552,2552,1,240,88.0,True,1440,167.0,True,4320,333.0,True,True
2553,2553,4,30,9.0,True,180,95.0,True,720,133.0,True,True
2554,2554,2,120,22.0,True,720,66.0,True,2880,166.0,True,True
2555,2555,1,240,8.0,True,1440,133.0,True,4320,372.0,True,True
2556,2556,3,60,55.0,True,360,129.0,True,1440,193.0,True,True
2557,2557,1,240,17.0,True,1440,214.0,True,4320,2538.0,True,True
2558,2558,3,60,12.0,True,360,103.0,True,1440,696.0,True,True
2559,2559,2,120,19.0,True,720,189.0,True,2880,372.0,True,True
2560,2560,3,60,21.0,True,360,240.0,True,1440,278.0,True,True
2561,2561,4,30,9.0,True,180,77.0,True,720,146.0,True,True
2562,2562,1,240,23.0,True,1440,122.0,True,4320,357.0,True,True
2563,2563,3,60,21.0,True,360,53.0,True,1440,79.0,True,True
2564,2564,3,60,26.0,True,360,123.0,True,1440,150.0,True,True
2565,2565,1,240,16.0,True,1440,122.0,True,4320,246.0,True,True
2566,2566,1,240,5.0,True,1440,180.0,True,4320,400.0,True,True
2567,2567,1,240,7.0,True,1440,115.0,True,4320,309.0,True,True
2568,2568,2,120,84.0,True,720,244.0,True,2880,507.0,True,True
2569,2569,3,60,18.0,True,360,67.0,True,1440,281.0,True,True
2570,2570,1,240,10.0,True,1440,136.0,True,4320,240.0,True,True
2571,2571,2,120,77.0,True,720,146.0,True,2880,176.0,True,True
2572,2572,2,120,29.0,True,720,117.0,True,2880,265.0,True,True
2573,2573,2,120,67.0,True,720,250.0,True,2880,362.0,True,True
2574,2574,1,240,47.0,True,1440,123.0,True,4320,591.0,True,True
2575,2575,2,120,68.0,True,720,212.0,True,2880,390.0,True,True
2576,2576,1,240,17.0,True,1440,,False,4320,,False,False
2577,2577,2,120,9.0,True,720,105.0,True,2880,305.0,True,True
2578,2578,4,30,21.0,True,180,63.0,True,720,112.0,True,True
2579,2579,1,240,25.0,True,1440,90.0,True,4320,386.0,True,True
2580,2580,2,120,31.0,True,720,152.0,True,2880,,False,False
2581,2581,3,60,85.0,False,360,181.0,True,1440,412.0,True,False
2582,2582,1,240,11.0,True,1440,159.0,True,4320,3782.0,True,True
2583,2583,1,240,,False,1440,,False,4320,,False,False
2584,2584,2,120,18.0,True,720,83.0,True,2880,578.0,True,True
2585,2585,1,240,15.0,True,1440,148.0,True,4320,347.0,True,True
2586,2586,2,120,17.0,True,720,145.0,True,2880,263.0,True,True
2587,2587,1,240,27.0,True,1440,,False,4320,,False,False
2588,2588,2,120,7.0,True,720,72.0,True,2880,225.0,True,True
2589,2589,1,240,17.0,True,1440,139.0,True,4320,342.0,True,True
2590,2590,4,30,10.0,True,180,117.0,True,720,288.0,True,True
2591,2591,1,240,44.0,True,1440,129.0,True,4320,537.0,True,True
2592,2592,1,240,25.0,True,1440,238.0,True,4320,799.0,True,True
2593,2593,1,240,5.0,True,1440,235.0,True,4320,309.0,True,True
2594,2594,1,240,30.0,True,1440,155.0,True,4320,368.0,True,True
2595,2595,1,240,9.0,True,1440,163.0,True,4320,835.0,True,True
2596,2596,1,240,19.0,True,1440,177.0,True,4320,463.0,True,True
2597,2597,1,240,44.0,True,1440,156.0,True,4320,390.0,True,True
2598,2598,2,120,,False,720,,False,2880,,False,False
2599,2599,3,60,5.0,True,360,158.0,True,1440,211.0,True,True
2600,2600,2,120,17.0,True,720,114.0,True,2880,447.0,True,True
2601,2601,1,240,32.0,True,1440,132.0,True,4320,371.0,True,True
2602,2602,2,120,6.0,True,720,50.0,True,2880,166.0,True,True
2603,2603,1,240,58.0,True,1440,176.0,True,4320,248.0,True,True
2604,2604,1,240,57.0,True,1440,403.0,True,4320,562.0,True,True
2605,2605,2,120,28.0,True,720,84.0,True,2880,146.0,True,True
2606,2606,1,240,42.0,True,1440,246.0,True,4320,463.0,True,True
2607,2607,2,120,66.0,True,720,169.0,True,2880,488.0,True,True
2608,2608,2,120,44.0,True,720,91.0,True,2880,344.0,True,True
2609,2609,1,240,24.0,True,1440,115.0,True,4320,353.0,True,True
2610,2610,1,240,10.0,True,1440,86.0,True,4320,750.0,True,True
2611,2611,2,120,121.0,False,720,218.0,True,2880,314.0,True,False
2612,2612,2,120,39.0,True,720,122.0,True,2880,238.0,True,True
2613,2613,2,120,4.0,True,720,72.0,True,2880,486.0,True,True
2614,2614,1,240,45.0,True,1440,110.0,True,4320,281.0,True,True
2615,2615,2,120,22.0,True,720,85.0,True,2880,194.0,True,True
2616,2616,2,120,12.0,True,720,108.0,True,2880,460.0,True,True
2617,2617,1,240,38.0,True,1440,71.0,True,4320,145.0,True,True
2618,2618,2,120,64.0,True,720,161.0,True,2880,612.0,True,True
2619,2619,1,240,9.0,True,1440,81.0,True,4320,249.0,True,True
2620,2620,3,60,70.0,False,360,129.0,True,1440,192.0,True,False
2621,2621,2,120,58.0,True,720,155.0,True,2880,329.0,True,True
2622,2622,1,240,22.0,True,1440,95.0,True,4320,1192.0,True,True
2623,2623,1,240,18.0,True,1440,60.0,True,4320,293.0,True,True
2624,2624,1,240,22.0,True,1440,105.0,True,4320,332.0,True,True
2625,2625,1,240,43.0,True,1440,182.0,True,4320,345.0,True,True
2626,2626,1,240,22.0,True,1440,105.0,True,4320,322.0,True,True
2627,2627,3,60,29.0,True,360,342.0,True,1440,413.0,True,True
2628,2628,3,60,11.0,True,360,109.0,True,1440,133.0,True,True
2629,2629,1,240,27.0,True,1440,180.0,True,4320,325.0,True,True
2630,2630,1,240,3.0,True,1440,171.0,True,4320,431.0,True,True
2631,2631,4,30,28.0,True,180,133.0,True,720,156.0,True,True
2632,2632,2,120,18.0,True,720,,False,2880,,False,False
2633,2633,2,120,51.0,True,720,183.0,True,2880,373.0,True,True
2634,2634,1,240,10.0,True,1440,206.0,True,4320,524.0,True,True
2635,2635,1,240,14.0,True,1440,131.0,True,4320,198.0,True,True
2636,2636,1,240,18.0,True,1440,121.0,True,4320,519.0,True,True
2637,2637,1,240,13.0,True,1440,145.0,True,4320,866.0,True,True
2638,2638,1,240,,False,1440,,False,4320,,False,False
2639,2639,2,120,69.0,True,720,160.0,True,2880,182.0,True,True
2640,2640,1,240,39.0,True,1440,173.0,True,4320,689.0,True,True
2641,2641,1,240,32.0,True,1440,166.0,True,4320,317.0,True,True
2642,2642,1,240,13.0,True,1440,109.0,True,4320,540.0,True,True
2643,2643,1,240,52.0,True,1440,136.0,True,4320,246.0,True,True
2644,2644,1,240,34.0,True,1440,166.0,True,4320,,False,False
2645,2645,1,240,55.0,True,1440,123.0,True,4320,417.0,True,True
2646,2646,2,120,21.0,True,720,95.0,True,2880,266.0,True,True
2647,2647,4,30,40.0,False,180,100.0,True,720,230.0,True,False
2648,2648,1,240,11.0,True,1440,116.0,True,4320,,False,False
2649,2649,2,120,32.0,True,720,110.0,True,2880,203.0,True,True
2650,2650,2,120,12.0,True,720,187.0,True,2880,613.0,True,True
2651,2651,1,240,,False,1440,,False,4320,,False,False
2652,2652,5,15,14.0,True,60,98.0,False,240,165.0,True,False
2653,2653,4,30,9.0,True,180,174.0,True,720,230.0,True,True
2654,2654,2,120,15.0,True,720,63.0,True,2880,150.0,True,True
2655,2655,4,30,28.0,True,180,171.0,True,720,301.0,True,True
2656,2656,5,15,53.0,False,60,,False,240,,False,False
2657,2657,1,240,10.0,True,1440,79.0,True,4320,210.0,True,True
2658,2658,2,120,9.0,True,720,78.0,True,2880,1004.0,True,True
2659,2659,1,240,18.0,True,1440,197.0,True,4320,340.0,True,True
2660,2660,3,60,6.0,True,360,,False,1440,,False,False
2661,2661,1,240,47.0,True,1440,187.0,True,4320,714.0,True,True
2662,2662,1,240,107.0,True,1440,407.0,True,4320,573.0,True,True
2663,2663,2,120,17.0,True,720,93.0,True,2880,536.0,True,True
2664,2664,2,120,22.0,True,720,519.0,True,2880,1117.0,True,True
2665,2665,1,240,29.0,True,1440,98.0,True,4320,215.0,True,True
2666,2666,2,120,31.0,True,720,172.0,True,2880,690.0,True,True
2667,2667,2,120,13.0,True,720,156.0,True,2880,260.0,True,True
2668,2668,1,240,48.0,True,1440,260.0,True,4320,377.0,True,True
2669,2669,2,120,26.0,True,720,101.0,True,2880,226.0,True,True
2670,2670,1,240,16.0,True,1440,302.0,True,4320,467.0,True,True
2671,2671,2,120,9.0,True,720,71.0,True,2880,200.0,True,True
2672,2672,1,240,32.0,True,1440,111.0,True,4320,781.0,True,True
2673,2673,1,240,35.0,True,1440,141.0,True,4320,514.0,True,True
2674,2674,1,240,19.0,True,1440,478.0,True,4320,777.0,True,True
2675,2675,1,240,89.0,True,1440,402.0,True,4320,778.0,True,True
2676,2676,2,120,46.0,True,720,106.0,True,2880,545.0,True,True
2677,2677,1,240,99.0,True,1440,152.0,True,4320,523.0,True,True
2678,2678,1,240,41.0,True,1440,134.0,True,4320,470.0,True,True
2679,2679,1,240,38.0,True,1440,296.0,True,4320,641.0,True,True
2680,2680,1,240,8.0,True,1440,76.0,True,4320,166.0,True,True
2681,2681,1,240,17.0,True,1440,53.0,True,4320,129.0,True,True
2682,2682,4,30,6.0,True,180,30.0,True,720,171.0,True,True
2683,2683,1,240,16.0,True,1440,104.0,True,4320,274.0,True,True
2684,2684,3,60,33.0,True,360,276.0,True,1440,616.0,True,True
2685,2685,2,120,8.0,True,720,53.0,True,2880,401.0,True,True
2686,2686,3,60,20.0,True,360,96.0,True,1440,502.0,True,True
2687,2687,3,60,45.0,True,360,114.0,True,1440,130.0,True,True
2688,2688,1,240,46.0,True,1440,150.0,True,4320,233.0,True,True
2689,2689,2,120,12.0,True,720,88.0,True,2880,130.0,True,True
2690,2690,1,240,46.0,True,1440,151.0,True,4320,602.0,True,True
2691,2691,1,240,33.0,True,1440,85.0,True,4320,,False,False
2692,2692,1,240,36.0,True,1440,167.0,True,4320,640.0,True,True
2693,2693,3,60,7.0,True,360,79.0,True,1440,196.0,True,True
2694,2694,2,120,31.0,True,720,,False,2880,,False,False
2695,2695,2,120,5.0,True,720,28.0,True,2880,403.0,True,True
2696,2696,3,60,4.0,True,360,80.0,True,1440,388.0,True,True
2697,2697,3,60,18.0,True,360,97.0,True,1440,189.0,True,True
2698,2698,1,240,7.0,True,1440,139.0,True,4320,317.0,True,True
2699,2699,3,60,18.0,True,360,45.0,True,1440,107.0,True,True
2700,2700,2,120,21.0,True,720,171.0,True,2880,273.0,True,True
2701,2701,2,120,16.0,True,720,123.0,True,2880,492.0,True,True
2702,2702,3,60,97.0,False,360,157.0,True,1440,326.0,True,False
2703,2703,1,240,8.0,True,1440,111.0,True,4320,1116.0,True,True
2704,2704,1,240,7.0,True,1440,,False,4320,,False,False
2705,2705,2,120,12.0,True,720,52.0,True,2880,194.0,True,True
2706,2706,2,120,12.0,True,720,137.0,True,2880,260.0,True,True
2707,2707,3,60,62.0,False,360,,False,1440,,False,False
2708,2708,1,240,65.0,True,1440,98.0,True,4320,,False,False
2709,2709,1,240,22.0,True,1440,182.0,True,4320,413.0,True,True
2710,2710,2,120,20.0,True,720,132.0,True,2880,343.0,True,True
2711,2711,3,60,3.0,True,360,43.0,True,1440,171.0,True,True
2712,2712,1,240,11.0,True,1440,85.0,True,4320,275.0,True,True
2713,2713,2,120,41.0,True,720,103.0,True,2880,167.0,True,True
2714,2714,2,120,12.0,True,720,84.0,True,2880,162.0,True,True
2715,2715,4,30,17.0,True,180,62.0,True,720,247.0,True,True
2716,2716,2,120,1.0,True,720,101.0,True,2880,645.0,True,True
2717,2717,2,120,14.0,True,720,100.0,True,2880,372.0,True,True
2718,2718,2,120,2.0,True,720,176.0,True,2880,326.0,True,True
2719,2719,1,240,48.0,True,1440,430.0,True,4320,525.0,True,True
2720,2720,4,30,12.0,True,180,54.0,True,720,136.0,True,True
2721,2721,3,60,12.0,True,360,69.0,True,1440,204.0,True,True
2722,2722,1,240,53.0,True,1440,127.0,True,4320,407.0,True,True
2723,2723,2,120,64.0,True,720,150.0,True,2880,959.0,True,True
2724,2724,2,120,20.0,True,720,78.0,True,2880,177.0,True,True
2725,2725,3,60,30.0,True,360,93.0,True,1440,221.0,True,True
2726,2726,3,60,58.0,True,360,138.0,True,1440,237.0,True,True
2727,2727,2,120,37.0,True,720,212.0,True,2880,398.0,True,True
2728,2728,2,120,31.0,True,720,80.0,True,2880,521.0,True,True
2729,2729,3,60,44.0,True,360,108.0,True,1440,447.0,True,True
2730,2730,3,60,22.0,True,360,53.0,True,1440,198.0,True,True
2731,2731,3,60,8.0,True,360,174.0,True,1440,479.0,True,True
2732,2732,5,15,15.0,True,60,92.0,False,240,185.0,True,False
2733,2733,1,240,42.0,True,1440,176.0,True,4320,1003.0,True,True
2734,2734,3,60,10.0,True,360,66.0,True,1440,151.0,True,True
2735,2735,3,60,7.0,True,360,98.0,True,1440,300.0,True,True
2736,2736,1,240,206.0,True,1440,350.0,True,4320,517.0,True,True
2737,2737,2,120,20.0,True,720,84.0,True,2880,262.0,True,True
2738,2738,1,240,,False,1440,,False,4320,,False,False
2739,2739,1,240,26.0,True,1440,76.0,True,4320,174.0,True,True
2740,2740,1,240,8.0,True,1440,86.0,True,4320,308.0,True,True
2741,2741,4,30,5.0,True,180,82.0,True,720,151.0,True,True
2742,2742,1,240,13.0,True,1440,121.0,True,4320,246.0,True,True
2743,2743,2,120,12.0,True,720,,False,2880,,False,False
2744,2744,2,120,19.0,True,720,125.0,True,2880,164.0,True,True
2745,2745,1,240,6.0,True,1440,108.0,True,4320,252.0,True,True
2746,2746,1,240,8.0,True,1440,200.0,True,4320,316.0,True,True
2747,2747,2,120,104.0,True,720,140.0,True,2880,,False,False
2748,2748,1,240,,False,1440,,False,4320,,False,False
2749,2749,1,240,7.0,True,1440,163.0,True,4320,,False,False
2750,2750,2,120,46.0,True,720,117.0,True,2880,202.0,True,True
2751,2751,3,60,8.0,True,360,110.0,True,1440,208.0,True,True
2752,2752,3,60,20.0,True,360,350.0,True,1440,903.0,True,True
2753,2753,4,30,9.0,True,180,114.0,True,720,200.0,True,True
2754,2754,1,240,27.0,True,1440,57.0,True,4320,296.0,True,True
2755,2755,2,120,31.0,True,720,155.0,True,2880,253.0,True,True
2756,2756,1,240,14.0,True,1440,85.0,True,4320,161.0,True,True
2757,2757,3,60,8.0,True,360,35.0,True,1440,131.0,True,True
2758,2758,1,240,13.0,True,1440,116.0,True,4320,,False,False
2759,2759,1,240,12.0,True,1440,154.0,True,4320,310.0,True,True
2760,2760,3,60,8.0,True,360,87.0,True,1440,170.0,True,True
2761,2761,1,240,35.0,True,1440,95.0,True,4320,724.0,True,True
2762,2762,1,240,9.0,True,1440,62.0,True,4320,235.0,True,True
2763,2763,1,240,85.0,True,1440,126.0,True,4320,359.0,True,True
2764,2764,1,240,42.0,True,1440,111.0,True,4320,151.0,True,True
2765,2765,1,240,18.0,True,1440,183.0,True,4320,216.0,True,True
2766,2766,1,240,47.0,True,1440,101.0,True,4320,250.0,True,True
2767,2767,3,60,18.0,True,360,75.0,True,1440,514.0,True,True
2768,2768,2,120,34.0,True,720,103.0,True,2880,250.0,True,True
2769,2769,1,240,15.0,True,1440,112.0,True,4320,192.0,True,True
2770,2770,2,120,32.0,True,720,91.0,True,2880,375.0,True,True
2771,2771,1,240,22.0,True,1440,304.0,True,4320,356.0,True,True
2772,2772,2,120,15.0,True,720,57.0,True,2880,160.0,True,True
2773,2773,1,240,49.0,True,1440,178.0,True,4320,281.0,True,True
2774,2774,5,15,6.0,True,60,64.0,False,240,105.0,True,False
2775,2775,4,30,53.0,False,180,141.0,True,720,428.0,True,False
2776,2776,3,60,14.0,True,360,68.0,True,1440,301.0,True,True
2777,2777,3,60,17.0,True,360,58.0,True,1440,239.0,True,True
2778,2778,1,240,32.0,True,1440,143.0,True,4320,452.0,True,True
2779,2779,2,120,28.0,True,720,143.0,True,2880,239.0,True,True
2780,2780,1,240,10.0,True,1440,271.0,True,4320,488.0,True,True
2781,2781,1,240,21.0,True,1440,171.0,True,4320,267.0,True,True
2782,2782,1,240,12.0,True,1440,,False,4320,,False,False
2783,2783,1,240,15.0,True,1440,211.0,True,4320,322.0,True,True
2784,2784,3,60,29.0,True,360,122.0,True,1440,592.0,True,True
2785,2785,3,60,18.0,True,360,191.0,True,1440,373.0,True,True
2786,2786,3,60,9.0,True,360,57.0,True,1440,121.0,True,True
2787,2787,2,120,20.0,True,720,117.0,True,2880,142.0,True,True
2788,2788,2,120,26.0,True,720,500.0,True,2880,662.0,True,True
2789,2789,2,120,9.0,True,720,44.0,True,2880,164.0,True,True
2790,2790,1,240,9.0,True,1440,104.0,True,4320,122.0,True,True
2791,2791,3,60,41.0,True,360,166.0,True,1440,320.0,True,True
2792,2792,2,120,64.0,True,720,147.0,True,2880,374.0,True,True
2793,2793,2,120,14.0,True,720,140.0,True,2880,317.0,True,True
2794,2794,2,120,58.0,True,720,336.0,True,2880,862.0,True,True
2795,2795,1,240,24.0,True,1440,82.0,True,4320,435.0,True,True
2796,2796,4,30,17.0,True,180,67.0,True,720,207.0,True,True
2797,2797,1,240,13.0,True,1440,122.0,True,4320,345.0,True,True
2798,2798,1,240,13.0,True,1440,70.0,True,4320,249.0,True,True
2799,2799,3,60,43.0,True,360,79.0,True,1440,136.0,True,True
2800,2800,2,120,76.0,True,720,145.0,True,2880,284.0,True,True
2801,2801,4,30,11.0,True,180,94.0,True,720,250.0,True,True
2802,2802,2,120,33.0,True,720,104.0,True,2880,275.0,True,True
2803,2803,5,15,6.0,True,60,96.0,False,240,130.0,True,False
2804,2804,1,240,42.0,True,1440,131.0,True,4320,438.0,True,True
2805,2805,2,120,16.0,True,720,231.0,True,2880,411.0,True,True
2806,2806,2,120,6.0,True,720,591.0,True,2880,619.0,True,True
2807,2807,4,30,15.0,True,180,136.0,True,720,250.0,True,True
2808,2808,3,60,6.0,True,360,80.0,True,1440,119.0,True,True
2809,2809,3,60,55.0,True,360,101.0,True,1440,1278.0,True,True
2810,2810,2,120,17.0,True,720,124.0,True,2880,289.0,True,True
2811,2811,1,240,15.0,True,1440,268.0,True,4320,835.0,True,True
2812,2812,1,240,6.0,True,1440,37.0,True,4320,510.0,True,True
2813,2813,1,240,30.0,True,1440,134.0,True,4320,446.0,True,True
2814,2814,1,240,12.0,True,1440,33.0,True,4320,91.0,True,True
2815,2815,3,60,15.0,True,360,154.0,True,1440,460.0,True,True
2816,2816,1,240,26.0,True,1440,179.0,True,4320,477.0,True,True
2817,2817,2,120,30.0,True,720,243.0,True,2880,327.0,True,True
2818,2818,2,120,12.0,True,720,315.0,True,2880,422.0,True,True
2819,2819,1,240,33.0,True,1440,130.0,True,4320,310.0,True,True
2820,2820,1,240,11.0,True,1440,234.0,True,4320,314.0,True,True
2821,2821,3,60,8.0,True,360,134.0,True,1440,308.0,True,True
2822,2822,1,240,16.0,True,1440,87.0,True,4320,237.0,True,True
2823,2823,3,60,10.0,True,360,39.0,True,1440,194.0,True,True
2824,2824,1,240,32.0,True,1440,103.0,True,4320,163.0,True,True
2825,2825,2,120,7.0,True,720,65.0,True,2880,256.0,True,True
2826,2826,1,240,36.0,True,1440,104.0,True,4320,246.0,True,True
2827,2827,2,120,4.0,True,720,88.0,True,2880,197.0,True,True
2828,2828,1,240,33.0,True,1440,,False,4320,,False,False
2829,2829,1,240,17.0,True,1440,109.0,True,4320,172.0,True,True
2830,2830,1,240,24.0,True,1440,124.0,True,4320,185.0,True,True
2831,2831,4,30,9.0,True,180,47.0,True,720,67.0,True,True
2832,2832,2,120,8.0,True,720,242.0,True,2880,311.0,True,True
2833,2833,3,60,15.0,True,360,78.0,True,1440,267.0,True,True
2834,2834,2,120,35.0,True,720,207.0,True,2880,1049.0,True,True
2835,2835,1,240,20.0,True,1440,109.0,True,4320,395.0,True,True
2836,2836,1,240,20.0,True,1440,145.0,True,4320,324.0,True,True
2837,2837,1,240,16.0,True,1440,196.0,True,4320,326.0,True,True
2838,2838,2,120,6.0,True,720,112.0,True,2880,276.0,True,True
2839,2839,2,120,4.0,True,720,161.0,True,2880,629.0,True,True
2840,2840,1,240,8.0,True,1440,211.0,True,4320,449.0,True,True
2841,2841,2,120,44.0,True,720,191.0,True,2880,285.0,True,True
2842,2842,2,120,22.0,True,720,124.0,True,2880,175.0,True,True
2843,2843,3,60,31.0,True,360,136.0,True,1440,250.0,True,True
