incident_id,alert_id,created_at,acknowledged_at,triaged_at,contained_at,resolved_at,closed_at,source_product,source_system,asset_id,rule_id,severity,status,analyst_id,classification_key,risk_score,is_escalated,is_reopened,data_classification
INC-00002821,ALT-00016507,2025-10-30T15:29:18Z,2025-10-30T15:37:18Z,2025-10-30T16:18:18Z,2025-10-30T17:43:18Z,2025-10-30T20:37:18Z,2025-10-31T05:48:18Z,External Synthetic,Network Sensor,AST-0156,RUL-041,Medium,Closed,ANL-003,1,66.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001050,ALT-00002405,2026-03-13T23:13:40Z,2026-03-13T23:17:40Z,2026-03-14T00:15:40Z,2026-03-14T01:58:40Z,2026-03-14T03:50:40Z,,External Synthetic,Cloud Audit,AST-0192,RUL-002,High,Resolved,ANL-017,1,91.8,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002974,ALT-00005685,2025-03-18T13:51:09Z,2025-03-18T14:00:09Z,2025-03-18T14:06:09Z,2025-03-18T15:25:09Z,2025-03-18T19:19:09Z,2025-03-18T23:50:09Z,External Synthetic,Network Sensor,AST-0021,RUL-018,Medium,Closed,ANL-012,1,68.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001662,ALT-00002653,2025-03-20T14:30:29Z,2025-03-20T15:14:29Z,2025-03-20T15:31:29Z,2025-03-20T21:39:29Z,2025-03-21T02:12:29Z,2025-03-21T05:20:29Z,EDY Shield,Endpoint Integrity,AST-0074,RUL-017,Informational,Closed,ANL-014,1,39.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003101,ALT-00009383,2025-02-07T19:52:48Z,2025-02-07T20:39:48Z,2025-02-07T20:52:48Z,2025-02-08T01:06:48Z,2025-02-08T02:18:48Z,2025-02-08T10:32:48Z,External Synthetic,Network Sensor,AST-0041,RUL-019,Informational,Closed,ANL-003,1,50.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000022,ALT-00015464,2026-03-02T12:54:59Z,2026-03-02T13:47:59Z,2026-03-02T14:05:59Z,2026-03-02T14:18:59Z,2026-03-02T16:37:59Z,2026-03-03T02:32:59Z,External Synthetic,Network Sensor,AST-0222,RUL-011,Low,Closed,ANL-011,1,68.3,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000806,ALT-00003926,2025-08-13T17:44:17Z,2025-08-13T18:11:17Z,2025-08-13T18:29:17Z,2025-08-13T19:01:17Z,2025-08-13T22:17:17Z,2025-08-13T22:29:17Z,EDY Shield,Endpoint Integrity,AST-0149,RUL-039,Low,Closed,ANL-013,1,64.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002545,ALT-00006820,2025-05-19T12:26:04Z,2025-05-19T12:40:04Z,2025-05-19T13:18:04Z,2025-05-19T13:51:04Z,2025-05-19T16:16:04Z,2025-05-19T17:30:04Z,EDY Shield,Endpoint Integrity,AST-0237,RUL-026,Informational,Closed,ANL-007,1,38.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002412,ALT-00005807,2026-07-26T09:58:16Z,2026-07-26T12:25:16Z,2026-07-26T12:32:16Z,2026-07-26T13:08:16Z,2026-07-26T15:49:16Z,,EDY Shield,Endpoint Integrity,AST-0047,RUL-004,Informational,Resolved,ANL-002,1,41.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002049,ALT-00014782,2025-04-15T13:36:07Z,2025-04-15T13:46:07Z,2025-04-15T14:08:07Z,2025-04-15T17:07:07Z,2025-04-15T18:26:07Z,2025-04-15T23:23:07Z,EDY SIEM,Correlation Hub,AST-0047,RUL-036,Low,Closed,ANL-006,1,52.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001999,ALT-00002852,2025-10-27T07:41:00Z,2025-10-27T07:58:00Z,2025-10-27T08:16:00Z,2025-10-27T10:42:00Z,2025-10-27T11:28:00Z,2025-10-27T23:04:00Z,EDY Shield,Endpoint Integrity,AST-0162,RUL-045,Low,Closed,ANL-014,2,41.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001198,ALT-00005213,2026-04-29T07:53:06Z,2026-04-29T08:06:06Z,2026-04-29T08:16:06Z,2026-04-29T09:02:06Z,2026-04-29T13:31:06Z,,External Synthetic,Identity Provider,AST-0167,RUL-033,Low,Resolved,ANL-005,3,60.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001225,ALT-00001928,2025-10-24T07:06:15Z,2025-10-24T07:20:15Z,2025-10-24T07:39:15Z,2025-10-24T08:52:15Z,2025-10-24T14:12:15Z,2025-10-24T22:12:15Z,EDY Sentinel,Cloud Detection,AST-0121,RUL-023,Medium,Closed,ANL-015,3,66.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000028,ALT-00017951,2025-08-10T19:17:52Z,2025-08-10T22:17:52Z,2025-08-10T22:31:52Z,2025-08-10T23:14:52Z,2025-08-11T00:49:52Z,2025-08-11T05:39:52Z,External Synthetic,Identity Provider,AST-0051,RUL-024,Informational,Closed,ANL-004,1,44.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001167,ALT-00012108,2025-10-23T20:00:17Z,2025-10-23T20:04:17Z,2025-10-23T20:25:17Z,,,,External Synthetic,Network Sensor,AST-0031,RUL-037,Informational,Active,ANL-005,0,35.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000027,ALT-00000259,2025-04-29T08:00:07Z,2025-04-29T08:18:07Z,2025-04-29T08:35:07Z,2025-04-29T09:03:07Z,,,External Synthetic,Identity Provider,AST-0039,RUL-017,Medium,Contained,ANL-013,0,67.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000826,ALT-00000278,2025-04-26T12:47:24Z,2025-04-26T13:12:24Z,2025-04-26T13:18:24Z,2025-04-26T15:18:24Z,2025-04-26T16:46:24Z,2025-04-26T17:29:24Z,External Synthetic,Network Sensor,AST-0179,RUL-036,Informational,Closed,ANL-016,1,28.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002136,ALT-00009794,2026-01-14T10:40:23Z,2026-01-14T10:48:23Z,2026-01-14T11:28:23Z,2026-01-14T12:04:23Z,2026-01-14T12:55:23Z,2026-01-14T17:24:23Z,External Synthetic,Network Sensor,AST-0152,RUL-008,Medium,fechado,ANL-010,1,67.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000319,ALT-00001784,2025-03-30T14:33:04Z,2025-03-30T15:15:04Z,2025-03-30T15:30:04Z,2025-03-30T17:08:04Z,2025-03-30T22:50:04Z,2025-03-31T04:56:04Z,EDY Sentinel,Cloud Detection,AST-0213,RUL-034,Low,Closed,ANL-002,1,73.9,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003040,ALT-00006428,2025-07-24T10:26:35Z,2025-07-24T10:45:35Z,2025-07-24T11:10:35Z,2025-07-24T12:29:35Z,2025-07-25T03:07:35Z,2025-07-25T12:43:35Z,External Synthetic,Cloud Audit,AST-0158,RUL-037,Low,Closed,ANL-017,1,62.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001938,ALT-00011442,2025-05-29T07:42:29Z,2025-05-29T08:27:29Z,2025-05-29T08:39:29Z,2025-05-29T10:59:29Z,2025-05-29T18:04:29Z,2025-05-29T22:30:29Z,External Synthetic,Cloud Audit,AST-0066,RUL-045,Informational,Closed,ANL-008,2,34.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002291,ALT-00011865,2025-07-11T15:25:46Z,2025-07-11T15:38:46Z,2025-07-11T15:47:46Z,2025-07-11T16:39:46Z,2025-07-11T19:00:46Z,2025-07-11T20:12:46Z,External Synthetic,Identity Provider,AST-0180,RUL-017,High,Closed,ANL-006,1,87.4,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001391,ALT-00008754,2026-04-27T20:20:27Z,2026-04-27T20:47:27Z,2026-04-27T21:04:27Z,2026-04-27T21:31:27Z,2026-04-28T04:43:27Z,2026-04-28T14:05:27Z,EDY Shield,Endpoint Integrity,AST-0077,RUL-014,LOW,Closed,ANL-004,1,67.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001388,ALT-00016821,2025-05-14T01:21:45Z,2025-05-14T01:47:45Z,2025-05-14T02:10:45Z,2025-05-14T04:24:45Z,2025-05-14T07:20:45Z,2025-05-14T17:06:45Z,EDY SIEM,Correlation Hub,AST-0028,RUL-024,Informational,Closed,ANL-006,1,47.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002905,ALT-00002165,2026-06-16T10:47:03Z,2026-06-16T11:06:03Z,2026-06-16T12:47:03Z,2026-06-16T14:29:03Z,2026-06-16T15:43:03Z,2026-06-16T20:31:03Z,EDY SIEM,Correlation Hub,AST-0023,RUL-020,Informational,Closed,ANL-007,1,52.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002387,ALT-00004633,2025-09-30T14:45:00Z,2025-09-30T15:09:00Z,2025-09-30T15:16:00Z,2025-09-30T15:59:00Z,2025-09-30T17:31:00Z,2025-10-01T03:23:00Z,External Synthetic,Network Sensor,AST-0141,RUL-014,Low,Closed,ANL-016,3,67.8,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002963,ALT-00005087,2025-02-17T09:51:15Z,2025-02-17T10:17:15Z,2025-02-17T10:23:15Z,2025-02-17T13:06:15Z,2025-02-17T16:02:15Z,2025-02-18T01:45:15Z,EDY Shield,Endpoint Integrity,AST-0178,RUL-029,Medium,Closed,ANL-017,1,71.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000858,ALT-00010470,2026-01-17T14:15:01Z,2026-01-17T15:32:01Z,2026-01-17T16:11:01Z,2026-01-17T17:34:01Z,2026-01-17T18:33:01Z,2026-01-17T22:17:01Z,EDY SIEM,Correlation Hub,AST-0153,RUL-012,Medium,Closed,ANL-010,3,72.7,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001228,ALT-00007185,2025-03-03T10:48:12Z,2025-03-03T11:45:12Z,2025-03-03T12:27:12Z,2025-03-03T13:50:12Z,2025-03-03T16:51:12Z,2025-03-03T20:36:12Z,External Synthetic,Identity Provider,AST-0034,RUL-026,Informational,Closed,ANL-010,1,41.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002133,ALT-00001335,2025-04-01T15:35:23Z,2025-04-01T15:52:23Z,2025-04-01T16:24:23Z,2025-04-01T19:34:23Z,2025-04-02T00:28:23Z,2025-04-02T06:15:23Z,EDY Shield,Endpoint Integrity,AST-0097,RUL-041,Informational,Closed,ANL-011,1,33.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001564,ALT-00017127,2025-03-10T14:59:28Z,2025-03-10T15:15:28Z,2025-03-10T15:30:28Z,2025-03-10T16:36:28Z,2025-03-11T03:32:28Z,2025-03-11T13:48:28Z,EDY Sentinel,Cloud Detection,AST-0104,RUL-019,Informational,Closed,ANL-016,1,48.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002604,ALT-00007915,2026-02-23T13:33:37Z,2026-02-23T14:30:37Z,2026-02-23T15:04:37Z,2026-02-23T20:16:37Z,2026-02-23T22:55:37Z,2026-02-23T23:13:37Z,External Synthetic,Network Sensor,AST-0226,RUL-021,Informational,Closed,ANL-008,1,40.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000134,ALT-00012736,2026-02-15T11:01:32Z,2026-02-15T11:15:32Z,2026-02-15T12:23:32Z,2026-02-15T16:25:32Z,2026-02-15T17:34:32Z,2026-02-15T20:12:32Z,External Synthetic,Cloud Audit,AST-0108,RUL-003,Low,Closed,ANL-001,1,36.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000978,ALT-00010626,2026-02-16T15:02:29Z,2026-02-16T16:01:29Z,2026-02-16T16:31:29Z,2026-02-16T20:35:29Z,2026-02-17T09:57:29Z,2026-02-17T13:09:29Z,EDY SIEM,Correlation Hub,AST-0142,RUL-035,Informational,Closed,ANL-014,1,42.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002574,ALT-00007005,2025-12-26T09:53:29Z,2025-12-26T10:40:29Z,2025-12-26T10:54:29Z,2025-12-26T11:56:29Z,2025-12-26T19:44:29Z,2025-12-27T05:23:29Z,EDY RECON,Exposure Intelligence,AST-0231,RUL-029,Informational,Closed,ANL-002,1,58.0,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002924,ALT-00003900,2026-06-19T08:10:53Z,2026-06-19T08:20:53Z,2026-06-19T09:30:53Z,2026-06-19T13:56:53Z,2026-06-19T17:42:53Z,2026-06-19T23:29:53Z,EDY RECON,Exposure Intelligence,AST-0045,RUL-023,Informational,Closed,ANL-018,3,23.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001480,ALT-00005932,2025-03-12T13:57:15Z,2025-03-12T14:08:15Z,2025-03-12T14:20:15Z,2025-03-12T14:57:15Z,2025-03-12T22:15:15Z,,EDY Sentinel,Cloud Detection,AST-0055,RUL-020,Informational,Resolved,ANL-010,4,46.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000930,ALT-00001703,2026-04-10T12:22:04Z,2026-04-10T12:30:04Z,2026-04-10T12:42:04Z,2026-04-10T13:08:04Z,2026-04-11T04:54:04Z,2026-04-11T14:04:04Z,External Synthetic,Cloud Audit,AST-0123,RUL-010,Low,Closed,ANL-009,1,60.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000985,ALT-00010664,2025-08-20T08:48:33Z,2025-08-20T09:24:33Z,2025-08-20T09:35:33Z,2025-08-20T14:32:33Z,2025-08-20T22:56:33Z,,EDY Shield,Endpoint Integrity,AST-0161,RUL-004,Informational,Resolved,ANL-001,2,27.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002278,ALT-00016772,2025-03-15T10:46:28Z,2025-03-15T11:12:28Z,2025-03-15T11:23:28Z,2025-03-15T11:32:28Z,2025-03-16T12:15:28Z,2025-03-16T14:46:28Z,EDY SIEM,Correlation Hub,AST-0232,RUL-001,Medium,Closed,ANL-006,1,66.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000460,ALT-00012635,2025-03-22T15:59:27Z,2025-03-22T16:24:27Z,2025-03-22T17:19:27Z,2025-03-22T18:03:27Z,2025-03-22T19:10:27Z,2025-03-23T07:01:27Z,EDY Shield,Endpoint Integrity,AST-0117,RUL-012,Informational,Closed,ANL-004,4,29.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001265,ALT-00011828,2026-02-16T16:49:12Z,2026-02-16T18:16:12Z,2026-02-16T18:39:12Z,2026-02-16T21:16:12Z,2026-02-17T02:25:12Z,2026-02-17T11:55:12Z,External Synthetic,Network Sensor,AST-0087,RUL-039,Informational,Closed,ANL-003,1,53.1,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001597,ALT-00011021,2025-11-12T05:03:13Z,2025-11-12T05:36:13Z,2025-11-12T06:32:13Z,2025-11-12T07:23:13Z,2025-11-12T08:00:13Z,2025-11-12T10:05:13Z,External Synthetic,Network Sensor,AST-0162,RUL-043,High,Closed,ANL-004,1,82.2,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001412,ALT-00002537,2025-03-15T11:30:41Z,2025-03-15T11:37:41Z,2025-03-15T11:53:41Z,2025-03-15T12:54:41Z,2025-03-15T18:39:41Z,2025-03-16T05:56:41Z,External Synthetic,Network Sensor,AST-0010,RUL-037,Informational,Closed,ANL-018,1,42.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001035,ALT-00002753,2026-06-23T09:21:01Z,2026-06-23T09:34:01Z,2026-06-23T09:53:01Z,2026-06-23T11:28:01Z,2026-06-23T12:03:01Z,,External Synthetic,Cloud Audit,AST-0212,RUL-005,Informational,Resolved,ANL-011,3,45.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001209,ALT-00005403,2025-06-26T16:13:02Z,2025-06-26T17:35:02Z,2025-06-26T17:52:02Z,2025-06-26T18:59:02Z,2025-06-26T20:11:02Z,2025-06-27T01:45:02Z,EDY Shield,Endpoint Integrity,AST-0216,RUL-012,Medium,Closed,ANL-001,1,52.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001540,ALT-00014635,2025-05-23T15:28:06Z,2025-05-23T16:25:06Z,2025-05-23T16:44:06Z,2025-05-23T18:11:06Z,2025-05-24T01:02:06Z,2025-05-24T02:42:06Z,EDY Sentinel,Cloud Detection,AST-0125,RUL-010,Medium,Closed,ANL-006,1,75.6,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003048,ALT-00012547,2026-03-02T07:24:48Z,2026-03-02T07:34:48Z,2026-03-02T08:31:48Z,2026-03-02T09:47:48Z,2026-03-02T11:59:48Z,2026-03-02T14:43:48Z,External Synthetic,Cloud Audit,AST-0207,RUL-007,Low,Closed,ANL-015,1,36.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002912,ALT-00017896,2026-05-19T17:53:40Z,2026-05-19T18:16:40Z,2026-05-19T18:34:40Z,2026-05-19T18:53:40Z,2026-05-19T23:15:40Z,2026-05-20T10:52:40Z,External Synthetic,Cloud Audit,AST-0193,RUL-029,Informational,Closed,ANL-012,1,31.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001640,ALT-00015819,2025-09-27T15:36:52Z,2025-09-27T15:48:52Z,2025-09-27T16:00:52Z,2025-09-27T17:11:52Z,2025-09-27T18:59:52Z,2025-09-28T01:18:52Z,External Synthetic,Cloud Audit,AST-0183,RUL-017,Medium,Closed,ANL-008,3,64.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000804,ALT-00007593,2026-04-29T06:10:24Z,2026-04-29T06:40:24Z,2026-04-29T07:27:24Z,2026-04-29T09:36:24Z,2026-04-29T10:35:24Z,,External Synthetic,Cloud Audit,AST-0078,RUL-007,Low,Resolved,ANL-009,1,61.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000262,ALT-00015158,2026-05-14T17:44:24Z,2026-05-14T17:51:24Z,2026-05-14T18:11:24Z,2026-05-14T18:37:24Z,2026-05-14T19:14:24Z,,External Synthetic,Cloud Audit,AST-0193,RUL-033,High,Resolved,ANL-007,3,93.4,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002116,ALT-00011723,2025-04-13T01:56:46Z,2025-04-13T02:27:46Z,2025-04-13T02:46:46Z,2025-04-13T03:43:46Z,2025-04-13T08:06:46Z,2025-04-13T10:38:46Z,External Synthetic,Cloud Audit,AST-0233,RUL-018,Informational,Closed,ANL-004,4,33.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003154,ALT-00013937,2025-05-27T19:10:24Z,2025-05-27T19:44:24Z,2025-05-27T20:39:24Z,2025-05-27T21:08:24Z,2025-05-28T04:54:24Z,2025-05-28T15:35:24Z,EDY Sentinel,Cloud Detection,AST-0003,RUL-010,Informational,Closed,ANL-010,3,36.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002021,ALT-00012188,2025-03-20T18:25:23Z,2025-03-20T19:03:23Z,2025-03-20T19:11:23Z,2025-03-20T21:23:23Z,2025-03-21T00:15:23Z,,External Synthetic,Network Sensor,AST-0119,RUL-011,Informational,Resolved,ANL-003,2,35.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001957,ALT-00009811,2026-06-07T11:20:37Z,2026-06-07T12:06:37Z,2026-06-07T12:33:37Z,2026-06-07T12:59:37Z,2026-06-07T15:57:37Z,2026-06-07T23:32:37Z,EDY SIEM,Correlation Hub,AST-0206,RUL-043,Medium,Closed,ANL-003,1,64.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001879,ALT-00003406,2025-06-30T13:30:06Z,2025-06-30T13:59:06Z,2025-06-30T14:24:06Z,2025-06-30T14:56:06Z,2025-06-30T16:29:06Z,2025-07-01T01:05:06Z,EDY SIEM,Correlation Hub,AST-0229,RUL-026,Medium,Closed,ANL-009,3,66.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000808,ALT-00011428,2026-06-12T23:41:42Z,2026-06-13T00:11:42Z,2026-06-13T00:22:42Z,2026-06-13T02:05:42Z,2026-06-13T04:56:42Z,2026-06-13T14:36:42Z,EDY Sentinel,Cloud Detection,AST-0100,RUL-025,Informational,Closed,ANL-016,1,45.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001927,ALT-00009988,2025-07-08T13:32:38Z,2025-07-08T14:16:38Z,2025-07-08T14:37:38Z,2025-07-08T16:04:38Z,2025-07-08T21:54:38Z,2025-07-09T06:56:38Z,EDY Shield,Endpoint Integrity,AST-0101,RUL-018,Informational,Closed,ANL-013,1,42.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002218,ALT-00004953,2026-01-15T16:43:42Z,2026-01-15T17:05:42Z,2026-01-15T17:36:42Z,2026-01-15T18:23:42Z,2026-01-16T00:46:42Z,2026-01-16T04:33:42Z,EDY Sentinel,Cloud Detection,AST-0127,RUL-033,Informational,Closed,ANL-010,1,47.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002536,ALT-00017640,2025-03-26T12:51:39Z,2025-03-26T13:24:39Z,2025-03-26T13:51:39Z,2025-03-26T15:38:39Z,2025-03-26T20:37:39Z,2025-03-27T02:11:39Z,EDY Shield,Endpoint Integrity,AST-0088,RUL-018,Informational,Closed,ANL-016,1,33.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000949,ALT-00004876,2025-05-22T13:47:24Z,2025-05-22T14:07:24Z,2025-05-22T14:17:24Z,2025-05-22T15:12:24Z,2025-05-22T18:01:24Z,2025-05-23T03:27:24Z,EDY SIEM,Correlation Hub,AST-0059,RUL-032,Low,Closed,ANL-002,1,64.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000332,ALT-00013615,2026-06-20T11:26:45Z,2026-06-20T11:38:45Z,2026-06-20T12:06:45Z,2026-06-20T12:43:45Z,2026-06-20T13:04:45Z,2026-06-20T20:02:45Z,EDY RECON,Exposure Intelligence,AST-0038,RUL-016,Informational,Closed,ANL-018,2,38.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002663,ALT-00010966,2025-03-15T15:39:26Z,2025-03-15T15:56:26Z,2025-03-15T16:50:26Z,2025-03-15T17:12:26Z,2025-03-16T00:35:26Z,2025-03-16T04:54:26Z,External Synthetic,Network Sensor,AST-0146,RUL-009,Low,Closed,ANL-010,1,49.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002710,ALT-00004718,2025-06-14T17:32:01Z,2025-06-14T17:52:01Z,2025-06-14T18:01:01Z,2025-06-14T19:44:01Z,2025-06-14T23:15:01Z,2025-06-15T07:24:01Z,EDY Shield,Endpoint Integrity,AST-0229,RUL-040,Low,Closed,ANL-005,4,42.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002554,ALT-00008475,2025-02-28T14:30:46Z,2025-02-28T14:52:46Z,2025-02-28T15:10:46Z,2025-02-28T15:36:46Z,2025-02-28T17:16:46Z,2025-03-01T04:36:46Z,External Synthetic,Identity Provider,AST-0090,RUL-031,Low,Closed,ANL-017,3,41.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002471,ALT-00016608,2025-04-22T13:33:38Z,2025-04-22T13:53:38Z,2025-04-22T14:22:38Z,2025-04-22T14:57:38Z,2025-04-22T15:12:38Z,2025-04-22T19:11:38Z,External Synthetic,Network Sensor,AST-0111,RUL-025,High,Closed,ANL-006,1,94.6,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002498,ALT-00004929,2026-06-27T12:14:35Z,2026-06-27T12:44:35Z,2026-06-27T14:07:35Z,2026-06-27T16:20:35Z,2026-06-27T22:44:35Z,2026-06-27T22:58:35Z,External Synthetic,Identity Provider,AST-0204,RUL-044,Informational,Closed,ANL-012,3,41.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002694,ALT-00010151,2025-03-13T16:06:45Z,2025-03-13T16:37:45Z,2025-03-13T17:25:45Z,,,,EDY SIEM,Correlation Hub,AST-0236,RUL-019,Low,Active,ANL-009,0,49.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002718,ALT-00011129,2025-03-08T06:46:14Z,2025-03-08T06:48:14Z,2025-03-08T07:40:14Z,2025-03-08T09:42:14Z,2025-03-08T12:12:14Z,2025-03-08T15:19:14Z,External Synthetic,Identity Provider,AST-0227,RUL-007,Low,Closed,ANL-003,1,52.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000477,ALT-00015828,2026-03-22T06:49:27Z,2026-03-22T07:19:27Z,2026-03-22T07:43:27Z,2026-03-22T09:49:27Z,2026-03-22T11:15:27Z,2026-03-22T18:37:27Z,EDY Shield,Endpoint Integrity,AST-0149,RUL-036,Medium,Closed,ANL-013,3,78.0,FALSE,TRUE,SYNTHETIC_DEMO_DATA
INC-00003014,ALT-00008608,2026-02-11T15:30:16Z,2026-02-11T15:49:16Z,2026-02-11T16:17:16Z,2026-02-11T16:53:16Z,2026-02-11T17:24:16Z,2026-02-12T02:29:16Z,EDY Shield,Endpoint Integrity,AST-0218,RUL-004,Low,Closed,ANL-001,3,69.9,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002357,ALT-00012149,2026-06-10T05:34:28Z,2026-06-10T05:39:28Z,2026-06-10T05:59:28Z,2026-06-10T08:08:28Z,2026-06-10T10:16:28Z,,EDY Sentinel,Cloud Detection,AST-0195,RUL-042,Medium,Resolved,ANL-011,3,76.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000078,ALT-00017684,2025-12-15T03:04:18Z,2025-12-15T03:10:18Z,2025-12-15T04:18:18Z,2025-12-15T05:24:18Z,2025-12-15T06:41:18Z,2025-12-15T06:57:18Z,EDY Shield,Endpoint Integrity,AST-0087,RUL-030,Medium,Closed,ANL-016,1,77.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000419,ALT-00014517,2026-03-13T08:06:35Z,2026-03-13T08:19:35Z,2026-03-13T08:38:35Z,2026-03-13T11:26:35Z,2026-03-14T00:10:35Z,,EDY SIEM,Correlation Hub,AST-0006,RUL-038,Informational,Resolved,ANL-003,3,47.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000032,ALT-00016664,2025-09-29T18:21:35Z,2025-09-29T19:32:35Z,2025-09-29T19:53:35Z,2025-09-29T22:13:35Z,2025-09-30T01:40:35Z,,EDY SIEM,Correlation Hub,AST-0094,RUL-006,Informational,Resolved,ANL-012,2,28.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002024,ALT-00000275,2025-04-24T11:32:52Z,2025-04-24T11:36:52Z,2025-04-24T11:45:52Z,2025-04-24T12:18:52Z,2025-04-24T14:37:52Z,2025-04-24T22:27:52Z,EDY SIEM,Correlation Hub,AST-0026,RUL-021,Critical,Closed,ANL-004,1,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001858,ALT-00007079,2025-07-09T09:51:51Z,2025-07-09T10:13:51Z,2025-07-09T10:23:51Z,,,,EDY SIEM,Correlation Hub,AST-0158,RUL-045,Informational,Active,ANL-010,0,47.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
